latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
42.37421,-1.53944,331.14,0.39,0.44,2022-07-05,1232,N,VIIRS,l,2,303.82,0.89,D,0
40.22301,-3.01505,367.0,0.63,0.72,2022-07-05,1412,N,VIIRS,h,2,303.07,10.58,D,0
40.22433,-3.01754,343.63,0.63,0.72,2022-07-05,1412,N,VIIRS,n,2,301.6,7.32,D,0
40.22443,-3.00817,347.5,0.64,0.72,2022-07-05,1412,N,VIIRS,n,2,303.2,7.32,D,0
40.23005,-2.99724,336.1,0.64,0.72,2022-07-05,1412,N,VIIRS,n,2,298.78,16.1,D,0
40.23128,-2.99954,340.99,0.64,0.72,2022-07-05,1412,N,VIIRS,n,2,300.13,13.55,D,0
40.23668,-3.00681,335.74,0.63,0.72,2022-07-05,1412,N,VIIRS,n,2,301.0,16.23,D,0
40.23682,-2.99742,367.0,0.64,0.72,2022-07-05,1412,N,VIIRS,h,2,300.99,16.23,D,0
40.23796,-3.00954,341.56,0.64,0.72,2022-07-05,1412,N,VIIRS,n,2,301.18,12.8,D,0
40.23806,-2.99994,367.0,0.64,0.72,2022-07-05,1412,N,VIIRS,h,2,302.32,13.55,D,0
40.24329,-3.01644,349.67,0.63,0.72,2022-07-05,1412,N,VIIRS,n,2,304.11,36.71,D,0
40.24344,-3.00696,367.0,0.63,0.72,2022-07-05,1412,N,VIIRS,h,2,301.56,16.23,D,0
40.24358,-2.99816,346.2,0.64,0.72,2022-07-05,1412,N,VIIRS,n,2,299.66,16.23,D,0
40.24463,-3.01903,352.52,0.63,0.72,2022-07-05,1412,N,VIIRS,n,2,301.75,32.11,D,0
40.24473,-3.00954,367.0,0.64,0.72,2022-07-05,1412,N,VIIRS,h,2,306.25,32.11,D,0
40.24482,-3.00057,332.66,0.64,0.72,2022-07-05,1412,N,VIIRS,n,2,299.03,22.83,D,0
40.25006,-3.01674,335.96,0.63,0.72,2022-07-05,1412,N,VIIRS,n,2,299.49,5.08,D,0
40.25021,-3.0077,331.8,0.63,0.72,2022-07-05,1412,N,VIIRS,n,2,299.88,6.26,D,0
40.65877,-2.77022,339.48,0.66,0.73,2022-07-05,1412,N,VIIRS,n,2,304.66,109.91,D,0
40.65882,-2.76211,367.0,0.66,0.73,2022-07-05,1412,N,VIIRS,h,2,302.65,153.26,D,0
40.65905,-2.76818,347.95,0.66,0.73,2022-07-05,1412,N,VIIRS,n,2,304.54,10.92,D,0
40.65914,-2.7601,356.41,0.66,0.73,2022-07-05,1412,N,VIIRS,n,2,301.88,10.92,D,0
40.66563,-2.77053,208.0,0.66,0.73,2022-07-05,1412,N,VIIRS,l,2,308.04,109.91,D,0
40.66569,-2.76218,367.0,0.66,0.73,2022-07-05,1412,N,VIIRS,h,2,328.59,153.26,D,0
40.66575,-2.75359,367.0,0.66,0.73,2022-07-05,1412,N,VIIRS,h,2,301.59,153.26,D,0
40.6658,-2.7765,330.43,0.66,0.73,2022-07-05,1412,N,VIIRS,n,2,297.95,31.87,D,0
40.6659,-2.76842,208.0,0.66,0.73,2022-07-05,1412,N,VIIRS,l,2,314.89,142.54,D,0
40.666,-2.75998,367.0,0.66,0.73,2022-07-05,1412,N,VIIRS,l,2,326.56,142.54,D,0
40.66611,-2.75141,367.0,0.66,0.73,2022-07-05,1412,N,VIIRS,h,2,300.82,112.99,D,0
40.67248,-2.77066,355.1,0.66,0.73,2022-07-05,1412,N,VIIRS,n,2,301.07,48.74,D,0
40.67255,-2.76218,367.0,0.66,0.73,2022-07-05,1412,N,VIIRS,h,2,302.6,82.47,D,0
40.67262,-2.75278,341.28,0.66,0.73,2022-07-05,1412,N,VIIRS,n,2,299.18,82.47,D,0
40.67276,-2.76856,350.32,0.66,0.73,2022-07-05,1412,N,VIIRS,n,2,301.12,142.54,D,0
40.67287,-2.75977,367.0,0.66,0.73,2022-07-05,1412,N,VIIRS,h,2,301.84,142.54,D,0
40.67299,-2.75038,334.67,0.66,0.73,2022-07-05,1412,N,VIIRS,n,2,298.78,112.99,D,0
41.48824,-3.69655,345.04,0.59,0.7,2022-07-05,1413,N,VIIRS,n,2,303.18,29.18,D,0
41.48833,-3.68944,367.0,0.6,0.7,2022-07-05,1413,N,VIIRS,h,2,303.23,38.8,D,0
41.49102,-3.69736,353.65,0.59,0.7,2022-07-05,1413,N,VIIRS,n,2,302.13,22.48,D,0
41.49115,-3.69028,367.0,0.59,0.7,2022-07-05,1413,N,VIIRS,h,2,314.3,22.48,D,0
41.49484,-3.69607,346.07,0.59,0.7,2022-07-05,1413,N,VIIRS,n,2,306.19,29.18,D,0
41.49494,-3.6891,367.0,0.6,0.7,2022-07-05,1413,N,VIIRS,h,2,305.39,38.8,D,0
41.49762,-3.69688,338.69,0.59,0.7,2022-07-05,1413,N,VIIRS,n,2,301.08,22.48,D,0
41.49775,-3.68987,332.27,0.59,0.7,2022-07-05,1413,N,VIIRS,n,2,302.86,22.48,D,0
43.34731,-8.43706,303.55,0.38,0.36,2022-07-06,230,N,VIIRS,n,2,288.19,0.71,N,2
38.50011,-8.93798,319.24,0.39,0.36,2022-07-06,231,N,VIIRS,n,2,289.6,1.42,N,2
38.5034,-8.93709,308.29,0.39,0.36,2022-07-06,231,N,VIIRS,n,2,290.39,0.75,N,2
38.83509,-6.77707,304.73,0.42,0.38,2022-07-06,231,N,VIIRS,n,2,291.87,0.26,N,0
38.83596,-6.78187,310.26,0.42,0.38,2022-07-06,231,N,VIIRS,n,2,293.28,1.05,N,0
39.34347,-8.91386,300.45,0.39,0.36,2022-07-06,231,N,VIIRS,n,2,289.1,0.77,N,0
39.61668,-3.11349,320.02,0.56,0.43,2022-07-06,231,N,VIIRS,n,2,290.69,3.17,N,0
39.61829,-3.11274,321.63,0.56,0.43,2022-07-06,231,N,VIIRS,n,2,290.68,1.78,N,0
39.93752,-3.74181,305.21,0.52,0.42,2022-07-06,231,N,VIIRS,n,2,294.39,0.69,N,2
40.00974,-3.90077,305.62,0.51,0.41,2022-07-06,231,N,VIIRS,n,2,294.69,1.19,N,2
40.01388,-3.61684,339.68,0.47,0.64,2022-07-06,1213,N,VIIRS,n,2,308.01,9.42,D,0
43.52427,-5.72907,332.39,0.47,0.64,2022-07-06,1214,N,VIIRS,n,2,295.83,5.02,D,2
43.5265,-5.72728,333.45,0.47,0.64,2022-07-06,1214,N,VIIRS,n,2,295.18,5.62,D,2
38.50258,-8.93497,335.65,0.51,0.41,2022-07-06,1353,N,VIIRS,n,2,304.87,2.66,D,2
41.38259,-4.33325,340.94,0.62,0.54,2022-07-06,1354,N,VIIRS,n,2,297.23,39.51,D,0
41.38304,-4.32568,353.29,0.62,0.54,2022-07-06,1354,N,VIIRS,n,2,308.54,39.51,D,0
41.38803,-4.32661,334.92,0.62,0.54,2022-07-06,1354,N,VIIRS,n,2,298.36,6.42,D,0
41.38849,-4.31886,341.39,0.62,0.54,2022-07-06,1354,N,VIIRS,n,2,299.89,15.22,D,0
41.38896,-4.31096,367.0,0.63,0.54,2022-07-06,1354,N,VIIRS,h,2,303.46,15.22,D,0
41.10917,1.1796,300.86,0.5,0.41,2022-07-07,211,N,VIIRS,n,2,288.5,0.55,N,0
41.31303,1.66157,311.46,0.52,0.42,2022-07-07,211,N,VIIRS,n,2,288.9,1.77,N,2
43.32892,-5.77293,301.6,0.41,0.37,2022-07-07,211,N,VIIRS,n,2,288.24,0.63,N,2
43.33022,-5.77403,303.46,0.41,0.37,2022-07-07,211,N,VIIRS,n,2,288.97,0.99,N,2
43.34734,-8.43776,299.42,0.5,0.41,2022-07-07,211,N,VIIRS,n,2,289.02,0.56,N,2
43.44093,-3.8424,302.22,0.39,0.36,2022-07-07,211,N,VIIRS,n,2,289.41,0.88,N,2
38.37622,-0.54394,303.86,0.48,0.4,2022-07-07,212,N,VIIRS,n,2,293.22,0.77,N,2
38.60809,-6.54919,316.68,0.4,0.37,2022-07-07,212,N,VIIRS,n,2,294.86,1.39,N,0
38.92272,-9.01308,305.4,0.47,0.4,2022-07-07,212,N,VIIRS,n,2,294.5,0.77,N,2
39.27137,-0.46733,337.49,0.47,0.39,2022-07-07,212,N,VIIRS,n,2,294.02,18.55,N,0
39.37424,-2.02975,300.72,0.42,0.37,2022-07-07,212,N,VIIRS,n,2,288.24,0.45,N,0
39.44047,-8.23534,302.97,0.45,0.39,2022-07-07,212,N,VIIRS,n,2,292.47,1.15,N,0
39.9371,-3.74215,306.32,0.39,0.36,2022-07-07,212,N,VIIRS,n,2,291.33,1.44,N,2
40.58161,-6.46488,316.77,0.41,0.37,2022-07-07,212,N,VIIRS,n,2,289.36,6.09,N,0
40.58227,-6.46966,328.91,0.41,0.37,2022-07-07,212,N,VIIRS,n,2,292.45,6.09,N,0
41.63393,-8.29675,329.33,0.47,0.4,2022-07-07,212,N,VIIRS,n,2,295.31,4.27,N,0
41.6346,-8.30248,310.55,0.47,0.4,2022-07-07,212,N,VIIRS,n,2,293.57,3.75,N,0
36.12552,1.24229,307.85,0.42,0.45,2022-07-07,213,N,VIIRS,n,2,293.93,1.11,N,2
36.13964,2.92848,300.9,0.51,0.5,2022-07-07,213,N,VIIRS,n,2,285.16,1.42,N,2
36.1397,2.9309,301.56,0.51,0.5,2022-07-07,213,N,VIIRS,n,2,285.04,1.84,N,2
36.17744,-5.42485,309.97,0.38,0.36,2022-07-07,213,N,VIIRS,n,2,293.17,1.05,N,2
37.20621,-5.61718,303.17,0.38,0.36,2022-07-07,213,N,VIIRS,n,2,293.0,0.35,N,0
37.35939,-5.86439,311.95,0.39,0.36,2022-07-07,213,N,VIIRS,n,2,295.38,1.21,N,2
37.55475,-5.902,307.67,0.39,0.36,2022-07-07,213,N,VIIRS,n,2,294.27,0.9,N,0
37.71873,-5.42122,312.48,0.38,0.36,2022-07-07,213,N,VIIRS,n,2,291.87,0.71,N,0
37.76095,-5.16931,302.92,0.38,0.36,2022-07-07,213,N,VIIRS,n,2,289.91,0.28,N,0
37.76424,-5.16849,302.25,0.38,0.36,2022-07-07,213,N,VIIRS,n,2,291.61,0.28,N,0
38.50228,-8.93705,328.6,0.46,0.39,2022-07-07,213,N,VIIRS,n,2,292.76,2.68,N,2
38.62997,-9.07567,304.29,0.47,0.4,2022-07-07,213,N,VIIRS,n,2,293.2,0.7,N,2
42.25606,2.99905,367.0,0.33,0.55,2022-07-07,1154,N,VIIRS,h,2,309.98,7.91,D,0
42.25992,2.99281,353.14,0.33,0.55,2022-07-07,1154,N,VIIRS,n,2,309.53,16.74,D,0
42.26093,2.99667,367.0,0.33,0.55,2022-07-07,1154,N,VIIRS,h,2,319.09,19.42,D,0
42.2629,2.99539,367.0,0.33,0.55,2022-07-07,1154,N,VIIRS,h,2,314.36,13.43,D,0
42.26582,2.99433,367.0,0.33,0.55,2022-07-07,1154,N,VIIRS,h,2,310.52,19.42,D,0
40.84077,-3.18474,334.27,0.71,0.75,2022-07-07,1155,N,VIIRS,n,2,308.42,8.25,D,0
40.8416,-3.18922,367.0,0.71,0.75,2022-07-07,1155,N,VIIRS,h,2,311.74,20.63,D,0
40.844,-3.18206,333.63,0.71,0.75,2022-07-07,1155,N,VIIRS,n,2,308.24,19.17,D,0
40.84737,-3.18814,367.0,0.71,0.75,2022-07-07,1155,N,VIIRS,h,2,305.87,17.35,D,0
37.23849,-5.49957,346.74,0.44,0.39,2022-07-07,1334,N,VIIRS,l,2,321.24,2.56,D,0
37.2425,-5.25816,344.58,0.45,0.39,2022-07-07,1334,N,VIIRS,l,2,317.71,2.96,D,0
38.63544,-9.08114,346.32,0.38,0.36,2022-07-07,1334,N,VIIRS,n,2,319.38,23.72,D,0
39.46373,-6.83185,347.66,0.42,0.38,2022-07-07,1334,N,VIIRS,n,2,310.63,187.5,D,0
39.46655,-6.83748,367.0,0.42,0.38,2022-07-07,1334,N,VIIRS,h,2,342.68,187.5,D,0
39.46718,-6.83262,367.0,0.42,0.38,2022-07-07,1334,N,VIIRS,h,2,365.12,187.5,D,0
39.47063,-6.8334,367.0,0.42,0.38,2022-07-07,1334,N,VIIRS,h,2,362.02,94.13,D,0
39.47125,-6.82856,352.16,0.42,0.38,2022-07-07,1334,N,VIIRS,n,2,326.12,34.23,D,0
39.47408,-6.83416,345.82,0.42,0.38,2022-07-07,1334,N,VIIRS,n,2,319.58,94.13,D,0
40.41671,-7.28334,337.43,0.42,0.37,2022-07-07,1335,N,VIIRS,l,2,310.55,20.23,D,0
40.63776,-8.34177,347.78,0.4,0.37,2022-07-07,1335,N,VIIRS,n,2,304.32,92.25,D,0
40.63842,-8.33702,367.0,0.4,0.37,2022-07-07,1335,N,VIIRS,l,2,326.54,92.25,D,0
40.63908,-8.3323,330.46,0.4,0.37,2022-07-07,1335,N,VIIRS,l,2,304.7,66.42,D,0
40.6398,-8.35203,332.33,0.4,0.37,2022-07-07,1335,N,VIIRS,n,2,299.04,4.08,D,0
40.64045,-8.34735,333.91,0.4,0.37,2022-07-07,1335,N,VIIRS,n,2,300.0,4.08,D,0
40.64111,-8.34265,367.0,0.4,0.37,2022-07-07,1335,N,VIIRS,h,2,330.83,92.25,D,0
40.64176,-8.33792,367.0,0.4,0.37,2022-07-07,1335,N,VIIRS,l,2,355.51,92.25,D,0
40.64241,-8.3332,367.0,0.4,0.37,2022-07-07,1335,N,VIIRS,l,2,337.85,66.42,D,0
40.64306,-8.3285,367.0,0.4,0.37,2022-07-07,1335,N,VIIRS,l,2,328.4,66.42,D,0
40.64371,-8.3238,367.0,0.4,0.37,2022-07-07,1335,N,VIIRS,h,2,345.95,232.53,D,0
40.64509,-8.33882,367.0,0.4,0.37,2022-07-07,1335,N,VIIRS,h,2,332.15,182.1,D,0
40.64574,-8.33412,356.71,0.4,0.37,2022-07-07,1335,N,VIIRS,n,2,313.9,37.36,D,0
40.6464,-8.3294,351.3,0.4,0.37,2022-07-07,1335,N,VIIRS,l,2,326.73,37.36,D,0
40.64705,-8.32465,348.26,0.4,0.37,2022-07-07,1335,N,VIIRS,n,2,311.18,22.99,D,0
40.74816,-8.47648,333.84,0.4,0.37,2022-07-07,1335,N,VIIRS,l,2,307.91,13.21,D,0
40.7515,-8.47728,334.32,0.4,0.37,2022-07-07,1335,N,VIIRS,l,2,309.13,13.21,D,0
40.84077,-3.18898,346.65,0.4,0.44,2022-07-07,1335,N,VIIRS,l,2,319.65,5.45,D,0
40.84488,-3.18966,344.97,0.4,0.44,2022-07-07,1335,N,VIIRS,n,2,314.88,13.98,D,0
40.92954,-8.11943,333.52,0.4,0.37,2022-07-07,1335,N,VIIRS,n,2,306.78,2.32,D,0
42.1134,3.11044,334.48,0.43,0.62,2022-07-07,1335,N,VIIRS,n,2,305.54,2.64,D,0
42.11388,3.1104,335.13,0.43,0.62,2022-07-07,1335,N,VIIRS,n,2,306.1,2.04,D,0
43.44817,3.41872,333.49,0.46,0.63,2022-07-07,1335,N,VIIRS,n,2,300.86,3.61,D,0
42.81286,-1.74523,298.18,0.42,0.38,2022-07-08,152,N,VIIRS,n,2,286.78,0.66,N,0
43.02477,3.0287,303.74,0.4,0.37,2022-07-08,152,N,VIIRS,n,2,293.42,0.56,N,2
43.03506,-2.21839,305.94,0.44,0.38,2022-07-08,152,N,VIIRS,n,2,287.81,1.3,N,2
43.34394,-8.43757,301.7,0.55,0.51,2022-07-08,152,N,VIIRS,n,2,288.51,1.57,N,2
43.34456,-8.43799,307.16,0.55,0.51,2022-07-08,152,N,VIIRS,n,2,288.83,1.6,N,2
38.37669,-0.54268,307.99,0.38,0.36,2022-07-08,153,N,VIIRS,n,2,293.88,0.69,N,2
39.12439,-4.2067,316.04,0.47,0.4,2022-07-08,153,N,VIIRS,n,2,289.8,1.08,N,0
39.73109,-8.47008,300.26,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,289.37,3.04,N,0
39.73517,-8.46355,300.82,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,290.32,3.04,N,0
39.73565,-8.46936,325.36,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,293.3,3.04,N,0
39.73613,-8.47513,350.91,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,299.64,30.18,N,0
39.73973,-8.46288,305.18,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,291.24,7.2,N,0
39.74021,-8.46869,326.07,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,295.04,7.2,N,0
39.74069,-8.47449,348.09,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,315.35,28.1,N,0
39.74118,-8.48041,313.1,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,292.44,28.1,N,0
39.74428,-8.46225,324.32,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,290.72,7.2,N,0
39.74435,-8.46173,304.65,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,289.56,2.32,N,0
39.74477,-8.46806,344.2,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,294.53,7.2,N,0
39.7448,-8.46755,342.84,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,295.37,13.38,N,0
39.74525,-8.4734,356.99,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,303.69,13.38,N,0
39.74526,-8.47388,356.86,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,304.96,28.1,N,0
39.7457,-8.47926,343.23,0.51,0.49,2022-07-08,153,N,VIIRS,n,2,296.49,11.42,N,0
39.74574,-8.47976,339.17,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,295.92,28.1,N,0
39.74981,-8.4732,326.46,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,293.86,5.92,N,0
39.74981,-8.47269,316.72,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,291.92,13.38,N,0
39.75027,-8.47857,334.29,0.51,0.49,2022-07-08,153,N,VIIRS,n,2,294.99,11.42,N,0
39.75031,-8.47908,324.84,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,293.03,5.92,N,0
39.75437,-8.47252,338.26,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,293.28,5.92,N,0
39.75437,-8.47201,314.21,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,291.57,8.45,N,0
39.75483,-8.4779,349.44,0.51,0.49,2022-07-08,153,N,VIIRS,n,2,297.82,15.33,N,0
39.75487,-8.47842,347.73,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,295.95,5.92,N,0
39.75895,-8.472,308.39,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,290.71,11.87,N,0
39.75941,-8.47735,343.59,0.51,0.49,2022-07-08,153,N,VIIRS,n,2,301.34,15.33,N,0
39.75944,-8.47788,341.15,0.5,0.49,2022-07-08,153,N,VIIRS,n,2,300.86,11.87,N,0
39.76397,-8.47678,300.69,0.51,0.49,2022-07-08,153,N,VIIRS,n,2,290.47,2.28,N,0
39.78316,-8.4858,300.53,0.51,0.49,2022-07-08,153,N,VIIRS,n,2,290.46,1.38,N,0
39.78363,-8.4917,312.07,0.51,0.49,2022-07-08,153,N,VIIRS,n,2,292.77,1.38,N,0
39.78819,-8.49094,310.65,0.51,0.49,2022-07-08,153,N,VIIRS,n,2,291.22,1.38,N,0
39.93598,-3.74311,313.01,0.46,0.39,2022-07-08,153,N,VIIRS,n,2,292.51,1.09,N,2
40.3164,-4.96098,296.56,0.52,0.41,2022-07-08,153,N,VIIRS,n,2,285.69,0.64,N,0
40.31706,-4.96703,302.01,0.52,0.42,2022-07-08,153,N,VIIRS,n,2,289.06,1.3,N,0
40.3202,-4.96013,300.16,0.52,0.41,2022-07-08,153,N,VIIRS,n,2,289.03,1.63,N,0
40.32468,-4.96539,301.32,0.52,0.42,2022-07-08,153,N,VIIRS,n,2,283.43,1.12,N,0
40.3829,-7.31164,305.29,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,291.28,3.75,N,0
40.38337,-7.31684,317.05,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,293.97,3.75,N,0
40.38387,-7.32225,356.92,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,307.67,15.66,N,0
40.38437,-7.32781,307.94,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,291.48,15.66,N,0
40.3872,-7.31079,347.66,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,297.44,3.75,N,0
40.38767,-7.31601,313.8,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,294.6,3.75,N,0
40.38817,-7.32146,344.26,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,298.61,15.66,N,0
40.39197,-7.31519,332.11,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,299.3,21.59,N,0
40.39248,-7.32069,342.0,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,309.68,30.08,N,0
40.39292,-7.31437,338.62,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,295.77,24.24,N,0
40.39339,-7.31986,348.08,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,308.38,24.24,N,0
40.39628,-7.31445,350.23,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,299.95,21.59,N,0
40.39679,-7.31998,305.48,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,292.95,30.08,N,0
40.39723,-7.31358,355.78,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,300.95,24.24,N,0
40.39771,-7.31915,316.5,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,294.15,24.24,N,0
40.40009,-7.30824,329.42,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,292.84,52.7,N,0
40.40059,-7.31366,333.99,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,333.57,52.7,N,0
40.40107,-7.30733,308.77,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,291.05,7.21,N,0
40.4011,-7.3193,308.45,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,292.59,11.48,N,0
40.40154,-7.31279,367.0,0.45,0.47,2022-07-08,153,N,VIIRS,h,2,334.28,48.44,N,0
40.40202,-7.31845,327.19,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,292.91,48.44,N,0
40.40439,-7.30741,320.15,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,292.69,52.7,N,0
40.4049,-7.31303,350.97,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,316.06,52.7,N,0
40.40537,-7.30657,309.88,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,292.02,7.21,N,0
40.40543,-7.31873,303.56,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,291.78,11.48,N,0
40.40586,-7.31221,355.58,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,311.6,48.44,N,0
40.40635,-7.31794,333.78,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,293.37,48.44,N,0
40.40972,-7.30628,322.74,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,293.98,2.18,N,0
40.41021,-7.31195,302.3,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,291.92,2.27,N,0
40.41407,-7.30599,326.65,0.45,0.47,2022-07-08,153,N,VIIRS,n,2,292.02,2.18,N,0
40.58077,-6.46858,300.69,0.41,0.45,2022-07-08,153,N,VIIRS,n,2,289.23,0.87,N,0
40.63236,-8.33873,308.08,0.51,0.49,2022-07-08,153,N,VIIRS,n,2,295.42,1.92,N,0
40.63692,-8.33792,306.6,0.51,0.49,2022-07-08,153,N,VIIRS,n,2,294.95,2.08,N,0
40.74783,-8.46565,313.77,0.52,0.5,2022-07-08,153,N,VIIRS,n,2,297.96,3.55,N,0
40.74827,-8.47141,321.48,0.52,0.5,2022-07-08,153,N,VIIRS,n,2,298.76,3.55,N,0
40.75287,-8.47068,327.93,0.52,0.5,2022-07-08,153,N,VIIRS,n,2,301.21,6.53,N,0
41.17563,-7.36514,304.7,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,293.06,1.51,N,0
41.17938,-7.35704,307.16,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,292.69,1.51,N,0
41.17996,-7.36396,327.73,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,296.23,1.51,N,0
41.18319,-7.34977,304.5,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,291.91,2.01,N,0
41.18372,-7.3561,317.47,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,295.05,1.84,N,0
41.18428,-7.36265,305.83,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,294.43,1.84,N,0
41.18484,-7.3693,304.42,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,294.01,2.91,N,0
41.18536,-7.37557,341.57,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,296.63,2.91,N,0
41.18651,-7.33682,316.13,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,290.32,1.02,N,0
41.18914,-7.36778,316.1,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,294.69,2.91,N,0
41.18966,-7.37392,329.1,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,297.42,2.91,N,0
41.19017,-7.38004,328.42,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,298.77,4.0,N,0
41.19074,-7.38675,321.94,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,296.67,4.0,N,0
41.19085,-7.33582,306.69,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,290.03,1.81,N,0
41.19292,-7.3602,306.77,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,292.53,4.19,N,0
41.19344,-7.36627,367.0,0.46,0.47,2022-07-08,153,N,VIIRS,h,2,300.3,9.96,N,0
41.19394,-7.3722,342.22,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,296.57,9.96,N,0
41.19434,-7.325,303.43,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,290.5,1.25,N,0
41.19444,-7.37813,367.0,0.46,0.47,2022-07-08,153,N,VIIRS,h,2,303.11,15.07,N,0
41.19474,-7.32966,327.97,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,291.47,1.81,N,0
41.19504,-7.38521,353.66,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,298.33,15.07,N,0
41.19518,-7.33488,307.82,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,289.19,1.81,N,0
41.19674,-7.35312,334.24,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,292.43,4.19,N,0
41.19725,-7.3591,336.83,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,294.86,4.19,N,0
41.19775,-7.365,339.8,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,297.04,9.96,N,0
41.19867,-7.32412,318.72,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,292.11,4.05,N,0
41.19933,-7.38346,367.0,0.46,0.47,2022-07-08,153,N,VIIRS,h,2,298.22,15.07,N,0
41.20007,-7.34039,325.9,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,290.18,12.26,N,0
41.2006,-7.34649,367.0,0.46,0.47,2022-07-08,153,N,VIIRS,h,2,302.85,12.26,N,0
41.2011,-7.35241,325.64,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,292.06,12.7,N,0
41.20303,-7.32332,339.02,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,292.96,4.05,N,0
41.20395,-7.334,342.67,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,292.75,10.42,N,0
41.20446,-7.34005,328.06,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,291.61,12.26,N,0
41.20832,-7.33347,347.39,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,293.55,5.62,N,0
41.23228,-7.40585,340.74,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,293.74,3.64,N,0
41.23667,-7.40519,317.33,0.46,0.47,2022-07-08,153,N,VIIRS,n,2,292.88,3.64,N,0
